clip,frame_idx,predicted_state,state_conf,top_k_states,dominant_components,reason_flags,state_origin,base_state_origin,base_state_name,oracle_step_hints,frame_name,source_label_frame_idx
10_assy_0_1,1424,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001424.jpg,
10_assy_0_1,1425,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001425.jpg,
10_assy_0_1,1426,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001426.jpg,
10_assy_0_1,1427,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001427.jpg,
10_assy_0_1,1428,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001428.jpg,
10_assy_0_1,1429,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001429.jpg,
10_assy_0_1,1430,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001430.jpg,
10_assy_0_1,1431,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001431.jpg,
10_assy_0_1,1432,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001432.jpg,
10_assy_0_1,1433,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001433.jpg,
10_assy_0_1,1434,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001434.jpg,
10_assy_0_1,1435,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001435.jpg,
10_assy_0_1,1436,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001436.jpg,
10_assy_0_1,1437,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001437.jpg,
10_assy_0_1,1438,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001438.jpg,
10_assy_0_1,1439,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001439.jpg,
10_assy_0_1,1440,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001440.jpg,
10_assy_0_1,1441,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001441.jpg,
10_assy_0_1,1442,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001442.jpg,
10_assy_0_1,1443,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001443.jpg,
10_assy_0_1,1444,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001444.jpg,
10_assy_0_1,1445,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001445.jpg,
10_assy_0_1,1446,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001446.jpg,
10_assy_0_1,1447,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001447.jpg,
10_assy_0_1,1448,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001448.jpg,
10_assy_0_1,1449,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001449.jpg,
10_assy_0_1,1450,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001450.jpg,
10_assy_0_1,1451,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001451.jpg,
10_assy_0_1,1452,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001452.jpg,
10_assy_0_1,1453,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001453.jpg,
10_assy_0_1,1454,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001454.jpg,
10_assy_0_1,1455,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001455.jpg,
10_assy_0_1,1456,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001456.jpg,
10_assy_0_1,1457,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001457.jpg,
10_assy_0_1,1458,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001458.jpg,
10_assy_0_1,1459,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001459.jpg,
10_assy_0_1,1460,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001460.jpg,
10_assy_0_1,1461,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001461.jpg,
10_assy_0_1,1462,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001462.jpg,
10_assy_0_1,1463,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001463.jpg,
10_assy_0_1,1464,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001464.jpg,
10_assy_0_1,1465,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001465.jpg,
10_assy_0_1,1466,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001466.jpg,
10_assy_0_1,1467,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001467.jpg,
10_assy_0_1,1468,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001468.jpg,
10_assy_0_1,1469,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001469.jpg,
10_assy_0_1,1470,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001470.jpg,
10_assy_0_1,1471,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001471.jpg,
10_assy_0_1,1472,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001472.jpg,
10_assy_0_1,1473,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001473.jpg,
10_assy_0_1,1474,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001474.jpg,
10_assy_0_1,1475,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001475.jpg,
10_assy_0_1,1476,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001476.jpg,
10_assy_0_1,1477,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001477.jpg,
10_assy_0_1,1478,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001478.jpg,
10_assy_0_1,1479,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001479.jpg,
10_assy_0_1,1480,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001480.jpg,
10_assy_0_1,1481,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001481.jpg,
10_assy_0_1,1482,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001482.jpg,
10_assy_0_1,1483,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001483.jpg,
10_assy_0_1,1484,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001484.jpg,
10_assy_0_1,1485,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001485.jpg,
10_assy_0_1,1486,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001486.jpg,
10_assy_0_1,1487,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001487.jpg,
10_assy_0_1,1488,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001488.jpg,
10_assy_0_1,1489,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001489.jpg,
10_assy_0_1,1490,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001490.jpg,
10_assy_0_1,1491,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001491.jpg,
10_assy_0_1,1492,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001492.jpg,
10_assy_0_1,1493,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001493.jpg,
10_assy_0_1,1494,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001494.jpg,
10_assy_0_1,1495,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001495.jpg,
10_assy_0_1,1496,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001496.jpg,
10_assy_0_1,1497,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001497.jpg,
10_assy_0_1,1498,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001498.jpg,
10_assy_0_1,1499,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001499.jpg,
10_assy_0_1,1500,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001500.jpg,
10_assy_0_1,1501,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001501.jpg,
10_assy_0_1,1502,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001502.jpg,
10_assy_0_1,1503,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001503.jpg,
10_assy_0_1,1504,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001504.jpg,
10_assy_0_1,1505,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001505.jpg,
10_assy_0_1,1506,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001506.jpg,
10_assy_0_1,1507,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001507.jpg,
10_assy_0_1,1508,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001508.jpg,
10_assy_0_1,1509,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001509.jpg,
10_assy_0_1,1510,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001510.jpg,
10_assy_0_1,1511,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001511.jpg,
10_assy_0_1,1512,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001512.jpg,
10_assy_0_1,1513,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001513.jpg,
10_assy_0_1,1514,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001514.jpg,
10_assy_0_1,1515,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001515.jpg,
10_assy_0_1,1516,11110110000,0.97,"[[""11110110000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110110000,[],001516.jpg,
