clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
10_assy_0_1,940,940,000940.jpg,94000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000940.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000940.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000940.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000940.jpg,758,403,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9751889478542142,-0.21809119259610177,-0.03798351872853198,-0.067,-0.11124308889667855,0.6311200348606929,-0.7676669048292778,-0.018,0.19139355045485823,-0.7443948772724378,-0.6397224206910649,-0.183,0.0,0.0,0.0,1.0
10_assy_0_1,941,941,000941.jpg,94100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000941.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000941.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000941.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000941.jpg,509,464,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9566650301384935,-0.2610316646943522,-0.12905227676027642,-0.078,-0.06677492475412365,0.6280359932237668,-0.7753140658078621,-0.018,0.2834309960717014,-0.7330983980628605,-0.6182504421538824,-0.18,0.0,0.0,0.0,1.0
10_assy_0_1,942,942,000942.jpg,94200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000942.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000942.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000942.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000942.jpg,549,466,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9461928920399694,-0.2841123196800208,-0.15491675461058593,-0.086,-0.061134197171401394,0.6270422008733445,-0.7765826989188728,-0.018,0.31777605477638976,-0.7253263183767358,-0.6106718520456,-0.178,0.0,0.0,0.0,1.0
10_assy_0_1,943,943,000943.jpg,94300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000943.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000943.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000943.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000943.jpg,619,474,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9434094183373575,-0.29207754533179203,-0.15706488119666917,-0.091,-0.06646152895606777,0.6305235112175468,-0.773319446910989,-0.017,0.3249023461921914,-0.7191180774496294,-0.6142537392022602,-0.178,0.0,0.0,0.0,1.0
10_assy_0_1,944,944,000944.jpg,94400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000944.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000944.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000944.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000944.jpg,748,481,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9469218985428755,-0.2908334196137517,-0.1369483117666214,-0.093,-0.08358411427911454,0.63411263712288,-0.7687098667776047,-0.015,0.31040717436962084,-0.7164615031366572,-0.6247641960156085,-0.18,0.0,0.0,0.0,1.0
10_assy_0_1,945,945,000945.jpg,94500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000945.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000945.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000945.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000945.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9579946359726351,-0.2759694153561495,-0.07802024888221838,-0.093,-0.12232247046467525,0.6392629129912727,-0.7591970372000482,-0.016,0.2593906140689691,-0.7177630596944214,-0.6461677022809369,-0.183,0.0,0.0,0.0,1.0
10_assy_0_1,946,946,000946.jpg,94600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000946.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000946.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000946.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000946.jpg,934,458,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9635242864269636,-0.26593402276346767,-0.030000750028126168,-0.089,-0.15250348340768038,0.6377218710953777,-0.755018875707842,-0.015,0.21991734132153834,-0.7229038045711546,-0.6550163756140881,-0.188,0.0,0.0,0.0,1.0
10_assy_0_1,947,947,000947.jpg,94700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000947.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000947.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000947.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000947.jpg,882,460,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9658755008658936,-0.25895853254171197,-0.004999525067676784,-0.089,-0.16648309765967043,0.6355119005291024,-0.753928380205659,-0.014,0.1984134446571095,-0.7273686154280588,-0.6569375938927294,-0.191,0.0,0.0,0.0,1.0
10_assy_0_1,948,948,000948.jpg,94800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000948.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000948.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000948.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000948.jpg,852,457,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9668595807108115,-0.2549776838613094,0.012997381291478075,-0.089,-0.17894162374672137,0.6404652077425523,-0.7468495249795479,-0.013,0.18210559156324857,-0.7244243910885467,-0.6648660429871478,-0.194,0.0,0.0,0.0,1.0
10_assy_0_1,949,949,000949.jpg,94900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000949.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000949.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000949.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000949.jpg,832,460,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9660494314944025,-0.2570443243603055,0.02601367377930103,-0.09,-0.19060667429870903,0.641123452837549,-0.7433907545392564,-0.012,0.17440639788186577,-0.7231105956462077,-0.6683513109451189,-0.195,0.0,0.0,0.0,1.0
10_assy_0_1,950,950,000950.jpg,95000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000950.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000950.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000950.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000950.jpg,819,466,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.965817428682769,-0.25791529639535804,0.026007582315528584,-0.091,-0.19043642288155768,0.6378819097200272,-0.7462175541301663,-0.012,0.17587115537427075,-0.7256627103119092,-0.6651939323010196,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,951,951,000951.jpg,95100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000951.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000951.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000951.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000951.jpg,817,468,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9658766016296813,-0.2580662238985787,0.02200487461965218,-0.093,-0.18712793701435645,0.6365776975876446,-0.7481657370681741,-0.011,0.17906849419439763,-0.7267535063670088,-0.6631469033104271,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,952,952,000952.jpg,95200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000952.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000952.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000952.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000952.jpg,822,468,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9654975564619432,-0.2599206113609933,0.01599200599500437,-0.094,-0.18360282711982112,0.635886735146714,-0.7496252810158299,-0.011,0.1846739568526809,-0.7266975545948813,-0.6616692480433058,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,953,953,000953.jpg,95300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000953.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000953.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000953.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000953.jpg,826,471,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9649897817622498,-0.2619649819651949,0.01300266581976759,-0.094,-0.1826377495040109,0.6355412912321876,-0.7501537972942841,-0.011,0.18825029495476384,-0.7262655267620094,-0.6611355466820291,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,954,954,000954.jpg,95400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000954.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000954.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000954.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000954.jpg,852,474,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9652881340294622,-0.26099579843475657,0.010000575049598504,-0.095,-0.17928385389735427,0.6342619800146163,-0.7520432437298075,-0.011,0.18993714232248218,-0.7277313610854917,-0.6590378957685414,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,955,955,000955.jpg,95500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000955.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000955.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000955.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000955.jpg,713,379,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9606461997161707,-0.2709930536498933,-0.061005277184724586,-0.101,-0.129366720222108,0.6308232638827972,-0.7650661810871199,-0.011,0.24581116872480352,-0.7270658667670771,-0.6410554536952207,-0.194,0.0,0.0,0.0,1.0
10_assy_0_1,956,956,000956.jpg,95600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000956.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000956.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000956.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000956.jpg,326,221,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9361274226640274,-0.2990966691510847,-0.18495034749665107,-0.11,-0.048904655681322295,0.6315487833908509,-0.7737922646616645,-0.011,0.34824385592440354,-0.7153232253326203,-0.6058373545025435,-0.19,0.0,0.0,0.0,1.0
10_assy_0_1,957,957,000957.jpg,95700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000957.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000957.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000957.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000957.jpg,469,225,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9137146527423532,-0.3211481361976329,-0.24897672176472166,-0.116,-0.010957770733230577,0.6319550799987522,-0.7749275476612822,-0.01,0.40620864174027477,-0.7053344252768027,-0.5809456841176839,-0.187,0.0,0.0,0.0,1.0
10_assy_0_1,958,958,000958.jpg,95800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000958.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000958.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000958.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000958.jpg,571,232,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9034302716446199,-0.3281359866850296,-0.2759357144669215,-0.118,0.0025631354506540074,0.6394590496700214,-0.7688208855980531,-0.008,0.42872738962281143,-0.695283322133758,-0.5768656059688901,-0.186,0.0,0.0,0.0,1.0
10_assy_0_1,959,959,000959.jpg,95900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000959.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000959.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000959.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000959.jpg,778,203,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9093631523783987,-0.31821230170499204,-0.2679544516145093,-0.117,-0.0077575453647859335,0.6569756846579644,-0.7538718526766418,-0.005,0.4159308567374325,-0.6834646156252788,-0.5998980260026326,-0.19,0.0,0.0,0.0,1.0
10_assy_0_1,960,960,000960.jpg,96000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000960.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000960.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000960.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000960.jpg,764,221,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9167835283804626,-0.30493388519869546,-0.257921088218661,-0.113,-0.010440664874497171,0.6638743853578656,-0.7477712170060403,-0.005,0.3992479863534041,-0.6828514671019936,-0.611812813914033,-0.195,0.0,0.0,0.0,1.0
10_assy_0_1,961,961,000961.jpg,96100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000961.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000961.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000961.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000961.jpg,741,237,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9214671398672055,-0.294739842470007,-0.25303504778134467,-0.108,-0.008706250366912385,0.6668923576419479,-0.7451032039411137,-0.005,0.3883587405344453,-0.6843851317639212,-0.6170854722572714,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,962,962,000962.jpg,96200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000962.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000962.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000962.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000962.jpg,677,197,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.928237286393537,-0.28083603211434227,-0.2439398762298509,-0.104,-0.008520763395110697,0.6716524102066014,-0.7408174110095062,-0.004,0.371891028044409,-0.6855757893405625,-0.6258457480323224,-0.205,0.0,0.0,0.0,1.0
10_assy_0_1,963,963,000963.jpg,96300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000963.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000963.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000963.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000963.jpg,650,204,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9322932343626755,-0.2758437995644017,-0.2339647909482441,-0.102,-0.013898626362671362,0.6736840217357176,-0.7388888056015059,-0.003,0.36143623690329146,-0.685609245197192,-0.6319049054670525,-0.211,0.0,0.0,0.0,1.0
10_assy_0_1,964,964,000964.jpg,96400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000964.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000964.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000964.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000964.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9361019945071503,-0.2760261473769625,-0.2179968390687501,-0.1,-0.01632894786520379,0.6532235324915164,-0.7569890237387331,-0.006,0.35134942911772404,-0.7050592759219158,-0.6159910681942663,-0.219,0.0,0.0,0.0,1.0
10_assy_0_1,965,965,000965.jpg,96500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000965.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000965.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000965.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000965.jpg,669,627,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9414923775609493,-0.27202040785886267,-0.19898995126118554,-0.097,-0.01704176706783804,0.6280817667193714,-0.7779607139758913,-0.011,0.33660315086142106,-0.729052941851942,-0.5959699042797315,-0.227,0.0,0.0,0.0,1.0
10_assy_0_1,966,966,000966.jpg,96600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000966.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000966.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000966.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000966.jpg,662,603,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9452643281557473,-0.2708583822591934,-0.1819645203774524,-0.093,-0.02076707541852472,0.6064570242276326,-0.7948450203300805,-0.015,0.32564409789649945,-0.7475597732120807,-0.5788871280139831,-0.229,0.0,0.0,0.0,1.0
10_assy_0_1,967,967,000967.jpg,96700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000967.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000967.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000967.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000967.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9431273599772807,-0.2801472792859839,-0.17896447907600527,-0.09,-0.01688906863159725,0.5780337354251096,-0.8158380722124039,-0.019,0.33200232261693924,-0.7664166638449058,-0.5498908574961057,-0.223,0.0,0.0,0.0,1.0
10_assy_0_1,968,968,000968.jpg,96800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000968.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000968.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000968.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000968.jpg,644,521,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9394346389884558,-0.2910525397036748,-0.18097231335392325,-0.085,-0.014243629267446684,0.5607342004493626,-0.827873345066566,-0.022,0.34243200506658444,-0.7751551945116893,-0.5309187756405152,-0.214,0.0,0.0,0.0,1.0
10_assy_0_1,969,969,000969.jpg,96900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000969.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000969.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000969.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000969.jpg,642,469,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.938323534292119,-0.2981764186269481,-0.17504219025238898,-0.08,-0.01752228257302871,0.5466133299856043,-0.8372017899499976,-0.023,0.34531422589719274,-0.7824990037417658,-0.5181248831470715,-0.203,0.0,0.0,0.0,1.0
10_assy_0_1,970,970,000970.jpg,97000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000970.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000970.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000970.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000970.jpg,649,425,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9369372584776636,-0.3031411191280122,-0.17393687237091524,-0.076,-0.019024223529898347,0.5411748261003037,-0.8406948831260903,-0.022,0.34897944437379724,-0.7843693450722831,-0.5128138823349397,-0.193,0.0,0.0,0.0,1.0
10_assy_0_1,971,971,000971.jpg,97100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000971.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000971.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000971.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000971.jpg,644,390,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9391640573715038,-0.29786622373735144,-0.17101633283971657,-0.074,-0.0202970188125241,0.5451695853584155,-0.8380800404659793,-0.022,0.342868640106993,-0.7836235294812065,-0.5180494760875625,-0.185,0.0,0.0,0.0,1.0
